read12,math12,catholic,female,white,black,hisp,faminc8
46.380001,56.98,0,1,1,0,0,10
38.43,33.43,0,1,0,1,0,11
35.93,38.5,0,1,0,1,0,9
33.43,43.360001,0,1,0,1,0,5
35.099998,37.110001,0,0,1,0,0,10
55.580002,50.259998,0,0,1,0,0,11
53.450001,52.93,0,1,1,0,0,12
54.360001,36.93,0,1,1,0,0,11
59.189999,54.560001,0,0,1,0,0,10
33.389999,43.709999,0,0,1,0,0,12
56.669998,66.879997,0,0,1,0,0,12
58.759998,52.529999,0,1,1,0,0,12
57.07,60.91,0,1,1,0,0,12
47.799999,51.75,0,1,0,1,0,11
58.330002,62.990002,0,1,0,0,0,10
62.049999,63.66,0,1,1,0,0,12
53.59,57.57,0,1,0,1,0,10
58.130001,57.32,0,0,0,0,0,10
39.810001,49.150002,0,0,0,1,0,10
44.599998,37.080002,0,0,1,0,0,11
40.959999,45.889999,0,1,0,0,0,11
41.310001,44.66,0,1,0,0,0,10
41.950001,39.740002,0,0,0,1,0,11
38.619999,38.25,0,0,0,1,0,4
55.189999,57.98,0,0,1,0,0,7
60.759998,53.169998,0,0,1,0,0,11
40.32,44.150002,0,0,0,0,0,11
41.82,34.43,0,0,1,0,0,11
38.09,37.68,0,0,1,0,0,11
68.089996,65.889999,0,1,1,0,0,11
62.889999,56.009998,0,1,1,0,0,9
50.880001,53.939999,0,1,1,0,0,10
47.099998,37.139999,0,1,1,0,0,11
33.639999,41.139999,0,0,1,0,0,11
54.09,47.75,0,1,0,1,0,11
56.380001,48.029999,0,1,0,1,0,6
47.970001,33.669998,0,1,0,1,0,8
37.110001,39.799999,0,0,0,0,1,11
60.220001,51.630001,0,0,0,1,0,10
52.540001,55.360001,0,0,1,0,0,10
47.25,53.139999,0,1,1,0,0,10
54.880001,48.169998,0,0,1,0,0,9
53.650002,62.950001,0,0,1,0,0,10
43.98,41.720001,0,1,1,0,0,6
39.490002,37.07,0,1,1,0,0,9
43.599998,36.790001,0,1,1,0,0,8
65.330002,64.089996,0,0,0,0,0,11
31.23,38.34,0,0,1,0,0,9
48.639999,44.369999,0,0,1,0,0,9
62.84,63.43,0,1,1,0,0,12
42.029999,49.099998,0,1,1,0,0,9
49.580002,51.439999,0,1,0,0,0,8
52.669998,52.040001,0,0,1,0,0,10
62.09,64.919998,0,0,0,1,0,10
44.299999,43.669998,0,0,0,1,0,7
51.889999,65.650002,0,1,0,0,1,10
63.110001,63.369999,0,1,0,1,0,12
59.290001,65.970001,0,0,0,0,0,12
41.279999,31.9,0,1,0,0,0,9
43.720001,37.509998,0,0,0,1,0,1
51.290001,61.34,0,1,0,1,0,12
43.98,44.790001,0,0,1,0,0,11
40.889999,51.34,0,0,1,0,0,10
57.650002,65.599998,0,0,0,0,0,8
65.980003,65.889999,0,0,1,0,0,12
51.68,56.389999,0,0,0,0,1,6
35.349998,39.98,0,1,0,1,0,5
53.34,59.650002,0,0,1,0,0,10
43.02,43.220001,0,0,0,0,1,7
36.689999,52.82,0,0,0,0,1,10
57.490002,44.32,0,1,1,0,0,9
36.619999,29.879999,0,1,1,0,0,10
52.849998,45.950001,0,1,1,0,0,10
48.009998,46.310001,0,0,1,0,0,9
64.019997,59.849998,0,0,1,0,0,12
58.299999,55.43,0,0,0,0,0,11
63.27,58.799999,0,0,0,1,0,9
37.02,35.490002,0,0,0,1,0,6
35.860001,36.169998,0,1,0,1,0,10
49.490002,57.369999,0,1,1,0,0,8
54.490002,53.580002,0,0,1,0,0,11
41.790001,45.380001,0,1,1,0,0,12
52.5,55.419998,0,1,1,0,0,10
39.900002,53.200001,0,0,1,0,0,11
40.130001,46.560001,0,0,1,0,0,9
41.959999,41.709999,0,0,1,0,0,11
58.330002,61.369999,0,1,1,0,0,9
47.470001,43.139999,0,1,1,0,0,9
61.41,55.639999,0,1,0,0,0,12
52.060001,37.849998,0,1,1,0,0,7
60.060001,63.369999,0,1,1,0,0,10
59.040001,54.93,0,0,0,1,0,11
62.029999,61.41,0,0,0,0,1,10
63.950001,57.849998,0,1,1,0,0,12
46.490002,46.139999,0,0,0,1,0,7
39.549999,57.529999,0,0,1,0,0,8
48.59,47.939999,0,1,1,0,0,9
61.259998,62.360001,0,1,0,0,0,11
47.82,41.75,0,0,0,1,0,11
55.23,55.939999,0,1,1,0,0,9
56.700001,61.450001,0,1,0,0,0,10
44.18,36.490002,0,1,0,1,0,9
30.57,35.900002,0,1,0,1,0,10
49.790001,34.810001,0,1,0,1,0,6
42.290001,48.34,0,1,1,0,0,9
43,43.66,0,1,0,1,0,5
43.41,34.82,0,0,1,0,0,10
40.25,43.32,0,0,1,0,0,9
52.419998,54.66,0,1,1,0,0,10
35.349998,46.34,0,0,1,0,0,11
46.82,52.130001,0,1,1,0,0,12
52.360001,45.240002,0,1,1,0,0,9
48.32,55.790001,0,0,1,0,0,5
54.740002,51.470001,0,0,1,0,0,9
52.59,57.139999,0,1,1,0,0,8
42.48,48.799999,0,1,1,0,0,9
35.860001,47.27,0,0,0,0,1,7
36.209999,35.759998,0,1,1,0,0,5
56.880001,66.32,0,0,1,0,0,11
48.27,52.93,0,1,1,0,0,10
58.540001,48.209999,0,1,1,0,0,10
49.75,39.549999,0,0,1,0,0,8
50.130001,46.5,0,0,1,0,0,9
47.950001,50.709999,0,1,1,0,0,8
51.240002,63.669998,0,0,0,0,0,10
34.450001,37.490002,0,0,1,0,0,9
31.18,35.709999,0,0,1,0,0,10
58.75,60.689999,0,0,1,0,0,10
64.830002,55.73,0,1,1,0,0,8
50.540001,46.279999,0,0,1,0,0,8
54.73,53.939999,0,1,0,1,0,7
53.790001,54.200001,0,1,0,1,0,9
44.77,39.43,0,1,0,1,0,10
61.220001,53.529999,0,1,0,1,0,10
37.189999,43.759998,0,0,0,1,0,10
50.549999,51.490002,0,0,1,0,0,8
46.189999,45.93,0,1,1,0,0,5
60.240002,47.389999,0,1,1,0,0,11
44.630001,47.09,0,1,1,0,0,9
52.34,53.130001,0,1,1,0,0,12
64.190002,56.689999,0,1,1,0,0,11
53.459999,48.18,0,1,1,0,0,11
40.650002,41.040001,0,1,1,0,0,9
38.32,39.849998,0,0,1,0,0,8
60.59,53.34,0,0,1,0,0,10
59.09,46.73,0,1,0,1,0,11
59.82,61.34,0,1,0,1,0,5
39.549999,50.860001,0,1,0,1,0,5
31.940001,36.360001,0,0,0,1,0,8
53.91,58.98,0,0,0,1,0,8
50.200001,47.439999,0,1,0,1,0,11
55.889999,46.669998,0,0,0,1,0,8
45.299999,37.59,0,0,0,1,0,9
50.860001,53.709999,0,1,1,0,0,9
64.389999,49.029999,0,1,1,0,0,11
63.450001,56.119999,0,1,0,0,1,8
37.560001,37.77,0,0,1,0,0,11
58.240002,62.889999,0,0,1,0,0,11
53.57,54.810001,0,1,1,0,0,9
40.529999,36.419998,0,1,1,0,0,10
46.130001,48.290001,0,0,1,0,0,9
61.130001,60.77,0,0,1,0,0,11
59.59,61,0,0,1,0,0,11
54.610001,55.75,0,1,1,0,0,10
54.25,50.490002,0,1,0,0,0,10
36.560001,45.299999,0,0,0,1,0,12
44.27,52.139999,0,1,1,0,0,9
57.580002,52.959999,0,1,1,0,0,12
63.130001,64.300003,0,0,1,0,0,11
49.509998,63.639999,0,0,1,0,0,10
32.459999,34.59,0,1,1,0,0,9
43.220001,50.009998,0,1,1,0,0,7
56.970001,57.02,0,0,1,0,0,11
57.709999,45.349998,0,0,1,0,0,10
54.07,45.360001,0,0,1,0,0,9
56.669998,53.509998,0,1,1,0,0,10
44.290001,48.07,0,1,1,0,0,11
44.470001,36.459999,0,1,1,0,0,9
41.970001,37.189999,0,1,1,0,0,10
55.290001,49.490002,0,0,1,0,0,7
37.32,40.709999,0,0,1,0,0,10
59.98,54.16,0,1,1,0,0,10
54.73,56.82,0,0,1,0,0,11
60.799999,69.790001,0,0,1,0,0,12
46.18,41.759998,0,1,0,0,0,10
52.349998,42.209999,0,1,1,0,0,9
66.699997,67.620003,0,0,1,0,0,11
65.300003,61.68,0,1,1,0,0,8
58.68,52.110001,0,1,0,1,0,10
58.709999,54.099998,0,1,1,0,0,11
66.809998,69.370003,0,1,1,0,0,12
50.02,50.790001,0,1,1,0,0,10
40.470001,39.93,0,1,1,0,0,10
58.060001,57.43,0,1,1,0,0,8
39.450001,45.220001,0,0,1,0,0,7
58.639999,57.490002,0,0,1,0,0,10
56.52,56.650002,0,0,1,0,0,11
42.849998,33.73,0,1,1,0,0,6
55.279999,49.400002,0,0,1,0,0,10
45.380001,51.529999,0,0,0,1,0,10
35.759998,32.380001,0,1,0,1,0,7
41.720001,39.939999,0,0,1,0,0,9
48.049999,47.560001,0,1,1,0,0,11
34.830002,36.41,0,0,0,0,1,7
42.52,36.84,0,0,1,0,0,11
32.419998,34.830002,0,0,0,1,0,4
43.709999,39.869999,0,1,1,0,0,10
51.68,47.900002,0,1,0,1,0,7
54.16,55.689999,0,1,1,0,0,10
60.619999,54.93,0,1,1,0,0,9
54.970001,49.599998,0,1,1,0,0,10
54.360001,48.5,0,1,0,0,0,10
64.980003,63.66,0,1,1,0,0,11
57.380001,50.459999,0,1,1,0,0,11
63.490002,64.529999,0,1,1,0,0,12
61.549999,62.259998,0,0,0,0,0,10
42.080002,49.619999,0,0,0,0,1,12
65.019997,66.279999,0,0,1,0,0,12
52.009998,42.68,0,1,0,1,0,11
53.139999,51.150002,0,1,1,0,0,11
43.169998,54.470001,0,0,0,0,0,11
35.580002,39.169998,0,0,0,1,0,6
40.689999,44.34,0,1,0,1,0,10
32.189999,41.200001,0,0,0,1,0,10
58.060001,56.48,0,0,1,0,0,10
61.98,61.549999,0,0,1,0,0,11
59.700001,58.299999,0,0,1,0,0,12
60.450001,59.119999,0,0,1,0,0,11
63.540001,61.459999,0,0,0,1,0,10
66.980003,68.18,0,0,1,0,0,11
62.349998,62.689999,0,0,1,0,0,11
60.939999,57.830002,0,0,0,0,1,12
39.349998,53.82,0,1,0,0,0,11
63.34,50.970001,0,0,0,0,0,11
65.029999,67.190002,0,0,1,0,0,12
53.619999,56.41,0,1,1,0,0,11
65.230003,52.110001,0,1,1,0,0,12
29.690001,54.41,0,0,0,0,0,10
43.360001,54.150002,0,1,0,0,0,11
56.669998,46.139999,0,1,1,0,0,7
58.740002,53.369999,0,0,1,0,0,8
67.019997,67.550003,0,1,0,0,0,9
64.110001,62.619999,0,0,0,0,1,10
66.620003,65.849998,0,0,1,0,0,12
44.330002,44.740002,0,1,1,0,0,10
60.360001,69.720001,0,0,0,0,0,11
37.84,50.889999,0,0,1,0,0,1
56.740002,52.330002,0,0,1,0,0,11
57.98,62.889999,0,1,0,1,0,7
46.66,54.240002,0,1,1,0,0,11
47.740002,44.259998,0,1,1,0,0,10
35.240002,33.970001,0,0,0,1,0,4
39.610001,35.02,0,0,0,1,0,9
43.150002,44.189999,0,1,1,0,0,10
42.220001,56.869999,0,0,1,0,0,12
60.080002,64.980003,0,0,1,0,0,10
40.540001,45.450001,0,1,1,0,0,10
37.68,46.5,0,1,0,1,0,8
53.57,61.939999,0,0,1,0,0,12
51.939999,49.41,0,1,1,0,0,11
58.720001,63.419998,0,0,1,0,0,11
53.16,54.990002,0,0,1,0,0,11
55.150002,38.990002,0,0,1,0,0,2
52.029999,55.220001,0,1,1,0,0,11
56.93,56.380001,0,1,0,1,0,10
48.189999,42.139999,0,1,0,1,0,7
62.060001,58.18,0,0,1,0,0,12
58.279999,53.02,0,1,1,0,0,11
65.57,67.989998,0,1,1,0,0,12
44.630001,39.450001,0,0,1,0,0,11
34.48,44.59,0,0,0,1,0,10
56.299999,67.099998,0,0,1,0,0,10
63.66,64.970001,0,1,0,0,0,12
46.119999,47.75,0,0,0,0,1,10
62.27,60.5,0,1,1,0,0,12
66.669998,66.669998,0,1,0,0,1,11
53.259998,40.25,0,1,0,0,1,10
35.610001,39.5,0,1,0,1,0,4
47.330002,53.099998,0,0,0,0,0,11
51.990002,57.990002,0,0,0,0,1,11
45.52,40.43,0,1,1,0,0,10
52.919998,51.169998,0,0,0,1,0,10
39.59,36.299999,0,0,1,0,0,11
34.450001,35.299999,0,1,0,0,1,6
63.389999,60.380001,0,1,0,0,0,8
37.939999,54.779999,0,1,0,0,0,6
54.779999,58.529999,0,0,1,0,0,9
57.860001,37.110001,0,1,0,1,0,6
53.119999,50.43,0,1,1,0,0,9
55.450001,49.869999,0,1,1,0,0,12
55.509998,61.060001,0,1,0,0,0,11
44.619999,43.619999,0,1,0,0,0,11
59.240002,66.089996,0,0,1,0,0,11
33.919998,35.5,0,1,0,1,0,4
42.98,53.700001,0,1,1,0,0,11
50.91,45.419998,0,1,1,0,0,11
43.630001,49.400002,0,0,0,1,0,10
54.630001,59.48,0,0,1,0,0,8
57.349998,54.5,0,0,1,0,0,11
37.07,46.279999,0,0,1,0,0,11
55.369999,46.279999,0,1,1,0,0,12
39.990002,48.41,0,1,0,1,0,7
36.689999,40.59,0,1,1,0,0,8
54.799999,51.240002,0,1,0,1,0,11
35.310001,31.360001,0,1,1,0,0,11
31.4,30.73,0,0,0,1,0,6
32.029999,42.66,0,0,1,0,0,7
35.639999,35.209999,0,0,1,0,0,7
59.77,49.900002,0,0,1,0,0,10
34.09,35.369999,0,0,0,1,0,12
35.580002,41.57,0,0,0,1,0,7
37.959999,45.959999,0,0,1,0,0,8
48.52,39.220001,0,1,0,1,0,6
39.57,45.869999,0,0,0,1,0,11
33.52,36.419998,0,1,0,0,1,10
38.75,45.080002,0,1,0,1,0,7
36.709999,35.98,0,0,0,1,0,9
55.290001,55.040001,0,0,0,0,0,11
36.529999,36.459999,0,1,1,0,0,10
40.970001,38.34,0,0,0,0,1,11
49.709999,36.860001,0,1,0,1,0,9
41.400002,59.32,0,1,0,0,0,10
34.919998,45.25,0,1,0,0,1,7
48.689999,44.259998,0,1,0,0,1,8
45.73,38.619999,0,1,1,0,0,9
39.419998,35.5,0,1,1,0,0,11
36.560001,37.43,0,1,1,0,0,9
32.59,36.599998,0,1,1,0,0,8
55.459999,43.720001,0,1,1,0,0,8
50.529999,34.799999,0,1,1,0,0,7
45.43,48.939999,0,1,1,0,0,12
41.560001,42.919998,0,1,0,0,0,8
55.439999,36.880001,0,0,1,0,0,11
32.82,46.900002,0,0,1,0,0,10
58.439999,54.360001,0,1,1,0,0,10
36.880001,45.779999,0,1,0,0,0,10
62.139999,43.110001,0,1,1,0,0,10
61.75,65.900002,0,1,0,1,0,12
44.119999,60.200001,0,0,1,0,0,11
65.900002,59.09,0,1,1,0,0,12
64.760002,55.799999,0,1,1,0,0,10
47.23,58.150002,0,0,0,1,0,12
48.060001,54.549999,0,1,0,1,0,11
55.689999,41.16,0,0,1,0,0,4
44.599998,41.91,0,0,1,0,0,11
54.049999,50.59,0,1,1,0,0,7
56.73,56.720001,0,1,1,0,0,10
53.68,52.09,0,0,0,1,0,4
53.93,52.560001,0,1,0,1,0,8
41.869999,41.450001,0,0,0,1,0,4
56.18,58.259998,0,1,1,0,0,11
59.279999,67.089996,0,0,1,0,0,11
41.75,43.32,0,0,0,1,0,7
48.310001,51.73,0,0,0,1,0,9
53.049999,57.5,0,0,1,0,0,10
44.740002,49.310001,0,1,0,1,0,7
43.02,48.970001,0,1,1,0,0,6
40.279999,42.98,0,0,0,1,0,8
41.509998,37.830002,0,1,0,1,0,7
37.810001,36.330002,0,1,0,1,0,11
37.869999,38.68,0,1,0,1,0,7
46.880001,50.23,0,1,0,1,0,10
65.510002,64.169998,0,1,0,1,0,9
46.580002,55.82,0,0,0,0,0,11
48.700001,45.73,0,0,1,0,0,10
50.709999,47.490002,0,0,1,0,0,11
60.599998,60.470001,0,1,1,0,0,12
57.669998,50.84,0,0,1,0,0,10
59.48,58.23,0,1,1,0,0,11
56.720001,53.110001,0,1,0,1,0,6
42.790001,49.880001,0,1,0,1,0,2
57.52,48.490002,0,1,0,1,0,9
50.700001,62.02,0,1,1,0,0,10
67.059998,59.290001,0,1,1,0,0,9
66.059998,68.510002,0,1,0,0,1,9
31.219999,35.810001,0,0,1,0,0,10
44.66,33.18,0,1,0,1,0,10
35,38.709999,0,1,1,0,0,12
44.75,34.799999,0,1,0,1,0,11
53.169998,49.880001,0,1,1,0,0,10
66.599998,65.919998,0,1,1,0,0,9
48.889999,51.759998,0,1,0,1,0,7
36.290001,41.34,0,0,0,1,0,7
58.43,60.450001,0,0,1,0,0,12
55.259998,47.689999,0,1,0,1,0,12
51.41,53.939999,0,0,0,1,0,3
64.300003,64.709999,0,1,1,0,0,11
57,58.799999,0,1,1,0,0,12
53.93,51.830002,0,1,1,0,0,10
45.220001,39.939999,0,1,1,0,0,10
56.48,48.380001,0,0,0,1,0,11
60.700001,51.68,0,1,1,0,0,12
60.349998,47.310001,0,0,0,1,0,11
66.769997,69.019997,0,1,0,0,0,12
32.630001,39.540001,0,1,0,1,0,5
38.689999,49.75,0,1,0,1,0,6
60.279999,61.349998,0,1,0,1,0,9
45.689999,36.810001,0,1,0,1,0,10
35.919998,46.860001,0,0,0,1,0,9
48.16,53.34,0,0,0,1,0,7
46.5,54.290001,0,0,0,1,0,8
48.970001,36.799999,0,1,0,1,0,3
31.17,46.880001,0,0,0,1,0,9
54.380001,43.57,0,1,1,0,0,9
38.099998,36,0,1,1,0,0,10
58.529999,52.32,0,1,0,0,0,12
46.43,39.32,0,0,0,0,1,10
34.5,33.060001,0,1,1,0,0,10
56.610001,37.860001,0,1,1,0,0,10
57.119999,66.620003,0,0,1,0,0,11
34.82,39.34,0,1,1,0,0,10
53.790001,36.290001,0,1,1,0,0,11
54.720001,49.419998,0,1,1,0,0,10
40.790001,48.110001,0,1,0,1,0,11
60.029999,60.310001,0,0,1,0,0,11
55.66,45.380001,0,1,0,1,0,10
39.650002,50.32,0,0,1,0,0,11
56.07,60.150002,0,1,1,0,0,10
52.73,50.34,0,0,1,0,0,9
63.740002,61.93,0,0,1,0,0,10
63.25,64.790001,0,1,1,0,0,12
48.400002,48.740002,0,1,0,0,1,8
56.939999,55.25,0,0,1,0,0,12
57.299999,70.120003,0,0,1,0,0,12
60.619999,46.470001,0,1,1,0,0,9
63.099998,58.610001,0,0,1,0,0,11
60.669998,56.389999,0,1,1,0,0,12
36.900002,43.259998,0,1,0,1,0,8
40.380001,50.060001,0,0,1,0,0,11
48.700001,54.799999,0,0,1,0,0,9
54.959999,53.27,0,0,1,0,0,11
40.889999,47.310001,0,1,1,0,0,9
56.790001,54.73,0,1,1,0,0,8
56.73,57.02,0,1,1,0,0,11
33.700001,33.759998,0,0,0,1,0,9
55.130001,51.68,0,1,1,0,0,8
41.169998,38.110001,0,1,1,0,0,12
33.139999,37.860001,0,0,1,0,0,9
59.77,37.939999,0,1,1,0,0,11
54.240002,57.18,0,1,1,0,0,12
33.080002,37.439999,0,0,1,0,0,11
46.66,58.57,0,0,1,0,0,10
54.740002,62.369999,0,1,0,1,0,11
49.740002,56.98,0,0,0,0,0,11
64.629997,63.43,0,1,1,0,0,12
58.279999,55.380001,0,0,1,0,0,12
39.18,38.41,0,0,0,1,0,12
63.009998,68,0,1,0,0,0,12
35.389999,43.009998,0,1,0,1,0,9
60.689999,44.75,0,1,1,0,0,12
33.860001,35.66,0,0,0,1,0,2
46.48,44.5,0,0,0,1,0,6
53.27,49.369999,0,1,0,1,0,3
38.490002,43.849998,0,0,1,0,0,7
33.84,34.509998,0,1,0,1,0,10
44.82,35.700001,0,1,0,1,0,7
55.799999,62.889999,0,1,1,0,0,10
46.82,48.040001,0,1,1,0,0,11
68.089996,70.790001,0,0,0,0,1,12
34.509998,32.110001,0,0,0,1,0,2
45.290001,39.27,0,0,1,0,0,8
65.690002,62.200001,0,0,1,0,0,12
34.439999,33.02,0,1,1,0,0,9
50.689999,49.73,0,1,1,0,0,9
42.060001,41.450001,0,1,1,0,0,6
56.860001,45.540001,0,0,1,0,0,10
33.5,38.48,0,1,1,0,0,3
34.959999,36.610001,0,1,0,1,0,7
61.779999,55.099998,0,1,1,0,0,11
39.790001,36.639999,0,0,1,0,0,10
40.32,42.619999,0,1,0,1,0,5
53.450001,47.290001,0,1,1,0,0,10
53.900002,51.060001,0,0,1,0,0,10
59.639999,57.169998,0,1,1,0,0,10
43.790001,42.950001,0,0,0,1,0,7
33.349998,45.25,0,1,1,0,0,10
48.119999,55.959999,0,0,1,0,0,11
50.02,53.490002,0,0,1,0,0,11
35.150002,41.369999,0,0,1,0,0,9
33.290001,35.119999,0,0,1,0,0,11
55.040001,61.169998,0,0,1,0,0,9
65.489998,59.419998,0,0,1,0,0,12
34.919998,32.049999,0,1,1,0,0,8
61.810001,60.23,0,1,1,0,0,7
42.52,38.27,0,1,1,0,0,11
38.900002,35.369999,0,0,0,1,0,12
56.650002,57.18,0,1,1,0,0,12
54.759998,50.110001,0,0,1,0,0,10
31.15,38.099998,0,0,1,0,0,11
48.18,42.049999,0,1,1,0,0,6
62.610001,57.220001,0,1,1,0,0,10
40.889999,55.150002,0,0,1,0,0,10
53.610001,40.619999,0,0,1,0,0,11
56.049999,41.900002,0,0,1,0,0,9
43.049999,59.41,0,0,1,0,0,11
50.98,53.040001,0,1,1,0,0,11
50.810001,47.330002,0,0,1,0,0,9
41.889999,44.040001,0,0,1,0,0,10
41.310001,35.700001,0,1,0,0,1,7
60.349998,56.52,0,1,1,0,0,10
64.190002,61.209999,0,1,1,0,0,10
43.27,51.990002,0,0,1,0,0,12
38.939999,45.299999,0,1,1,0,0,3
36.240002,45.779999,0,1,1,0,0,11
60.720001,64.050003,0,1,0,0,0,12
51.369999,56.470001,0,1,1,0,0,12
47.09,43.759998,0,1,1,0,0,9
44.650002,56.880001,0,0,0,0,0,8
53.209999,50.75,0,1,1,0,0,8
50.25,57.060001,0,1,1,0,0,7
51.52,56.18,0,0,1,0,0,11
38.259998,41.740002,0,0,1,0,0,11
52.860001,53.040001,0,1,1,0,0,11
66.18,58.349998,0,1,1,0,0,11
51.369999,53.330002,0,0,1,0,0,12
40.389999,58.119999,0,1,1,0,0,11
35.52,36.900002,0,1,1,0,0,7
52.5,55.509998,0,1,0,0,0,11
52.93,51.779999,0,1,1,0,0,12
56.139999,58.369999,0,1,1,0,0,10
45.59,45.73,0,0,0,0,1,10
56.82,45.860001,0,0,0,0,1,7
49.91,42.5,0,0,0,0,1,8
59.91,45.41,0,1,0,0,0,8
60.619999,49.009998,0,0,0,0,1,10
48.009998,47.630001,0,1,0,0,1,9
35.330002,40.5,0,1,0,0,1,7
63.650002,63.630001,0,1,0,0,1,9
60.189999,56.330002,0,1,0,0,1,6
53.830002,51.599998,0,0,0,0,1,9
62.77,55.619999,0,0,0,0,1,10
49.459999,45.970001,0,0,0,1,0,10
65.029999,64.370003,0,1,1,0,0,12
43.68,47.200001,0,0,1,0,0,12
53.049999,61.790001,0,0,1,0,0,11
61.34,65.910004,0,1,1,0,0,10
50.540001,48.810001,0,1,1,0,0,10
49.189999,36.09,0,1,1,0,0,11
54.529999,64.080002,0,0,1,0,0,11
61.639999,62.57,0,0,0,0,0,11
64.900002,68.800003,0,1,0,0,0,11
66.669998,66.169998,0,1,1,0,0,12
54.02,59.200001,0,1,0,0,0,9
61.169998,54.18,0,1,0,0,0,11
54.700001,57.599998,0,1,1,0,0,11
43.77,47.610001,0,0,1,0,0,9
65.620003,49.790001,0,1,1,0,0,8
57.150002,52.23,0,1,0,0,0,12
55.380001,63.779999,0,1,0,0,0,12
58.52,63.470001,0,1,1,0,0,9
47.220001,56.389999,0,0,1,0,0,9
57.130001,53.540001,0,0,1,0,0,11
62.400002,68.790001,0,0,0,0,0,12
56.43,61.080002,0,0,0,1,0,11
39.380001,37.610001,0,0,0,1,0,9
63.450001,47.560001,0,1,1,0,0,8
34.610001,34.450001,0,0,0,1,0,7
57.509998,49.41,0,1,1,0,0,10
40.860001,42.630001,0,0,0,1,0,4
37.490002,48.41,0,0,0,1,0,7
36.98,34.93,0,0,0,1,0,9
53.700001,40.91,0,0,1,0,0,11
46.290001,51.419998,0,1,0,1,0,8
50.209999,46,0,0,0,1,0,7
56.77,55.700001,0,1,0,1,0,6
57.790001,48.77,0,0,0,1,0,10
44.450001,35.150002,0,1,0,1,0,5
44.43,37.580002,0,1,0,1,0,10
67.360001,63.919998,0,1,1,0,0,9
36.759998,35.830002,0,1,0,1,0,7
45.290001,35.439999,0,1,0,1,0,10
43.540001,40.310001,0,0,0,1,0,7
40.220001,48.080002,0,1,1,0,0,7
34.080002,39.110001,0,1,1,0,0,11
43.200001,48.869999,0,1,1,0,0,11
40.16,42.66,0,1,1,0,0,11
44.009998,47.330002,0,1,1,0,0,9
40.720001,57.970001,0,0,1,0,0,12
55.650002,57.330002,0,0,1,0,0,12
37.349998,34.790001,0,1,1,0,0,8
33.810001,37.040001,0,1,1,0,0,10
52.139999,45.360001,0,1,1,0,0,10
37.450001,47.830002,0,0,1,0,0,8
48.950001,51.490002,0,0,1,0,0,11
48.389999,36.23,0,1,1,0,0,7
46.540001,33.349998,0,0,1,0,0,10
45.880001,47.639999,0,1,1,0,0,12
29.709999,38.990002,0,0,1,0,0,11
38.720001,37.880001,0,0,1,0,0,9
65.379997,69.5,0,0,1,0,0,9
55.709999,63.57,0,0,1,0,0,8
39.34,37.799999,0,0,1,0,0,4
43.419998,41.419998,0,1,1,0,0,9
49.93,50.919998,0,1,1,0,0,10
57.91,45.41,0,1,1,0,0,12
40.720001,50.450001,0,0,1,0,0,11
53.650002,51.310001,0,1,1,0,0,12
54.700001,48.169998,0,0,1,0,0,10
61.02,59.389999,0,1,1,0,0,12
53.080002,58.549999,0,1,0,0,0,12
32.09,35.040001,0,1,0,1,0,10
60.41,58.040001,0,0,0,0,0,11
56.82,49.779999,0,1,0,0,0,10
66.790001,68.580002,0,1,0,0,0,12
44.630001,52.040001,0,1,0,0,0,11
57.439999,58.380001,0,1,1,0,0,12
54.93,38.669998,0,1,1,0,0,10
39.009998,52.23,0,0,1,0,0,10
32.18,45.459999,0,0,1,0,0,7
64.779999,65.349998,0,0,1,0,0,11
48.27,48.84,0,0,1,0,0,12
53.41,52.040001,0,1,0,1,0,6
47.139999,44.110001,0,0,1,0,0,11
48.990002,44.48,0,1,1,0,0,10
35.189999,39.700001,0,0,1,0,0,10
67.449997,69.029999,0,1,1,0,0,10
38.900002,36.049999,0,0,0,1,0,9
41.16,43.599998,0,1,0,1,0,3
46.84,48.119999,0,0,1,0,0,10
65.190002,61.27,0,1,1,0,0,12
52.509998,58.18,0,1,1,0,0,10
50.560001,38.029999,0,0,1,0,0,4
61.110001,63.060001,0,1,1,0,0,12
47,44.470001,0,1,1,0,0,10
44.360001,44.34,0,1,0,1,0,11
55.68,48.139999,0,0,1,0,0,9
42.110001,46.57,0,1,0,0,1,9
53.869999,45.68,0,1,1,0,0,8
47.740002,53.169998,0,1,0,0,0,10
62.349998,53.860001,0,0,1,0,0,7
50.369999,51.060001,0,0,1,0,0,11
44.450001,38.669998,0,1,1,0,0,9
48.84,41.540001,0,0,1,0,0,11
38.119999,38.900002,0,1,1,0,0,12
46.23,45.049999,0,0,0,1,0,3
57.84,53.07,0,1,1,0,0,10
43.84,42,0,1,1,0,0,10
29.73,34.639999,0,0,1,0,0,10
39.549999,47.169998,0,0,1,0,0,11
56.869999,53.580002,0,1,1,0,0,11
39.990002,33.849998,0,0,1,0,0,10
63.82,62.25,0,1,1,0,0,11
33.240002,34.98,0,1,0,1,0,5
57.459999,58.959999,0,1,1,0,0,11
54.599998,48.619999,0,1,1,0,0,11
66.699997,62.130001,0,1,1,0,0,12
43.25,46.720001,0,0,1,0,0,9
51.419998,50.73,0,1,0,1,0,10
41.07,46.939999,0,0,1,0,0,5
55.650002,56.009998,0,0,1,0,0,11
40.299999,49.459999,0,0,1,0,0,10
58.91,48.419998,0,1,1,0,0,7
